row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch1,5,"1,2,3,4,5",rls_with_index,10,,,2530.962,164968,2469.372,175256,2470.341,175256,2470.189,175256,2470.130,175256,2470.657,175256,2470.138,175256,ok,,
query,tpch1,5,"1,2,3,4,5",ours,12,,,4398.489,663084,1958.563,807456,1958.316,808896,1958.272,808928,1958.236,809312,1958.311,808804,1958.340,808679,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,12,,,2530.954,162532,2500.979,174600,2500.356,174204,2500.432,174204,2500.384,173996,2500.314,173996,2500.493,174200,ok,,
query,tpch1,5,"1,2,3,4,5",ours,13,,,1055.217,125700,1024.815,126040,1024.578,126272,1024.537,126268,1054.954,126772,1024.643,126828,1030.705,126436,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,13,,,1054.790,126416,1024.596,127480,1024.565,127060,1024.534,127576,1024.415,127608,1024.353,128120,1024.492,127568,ok,,
query,tpch1,5,"1,2,3,4,5",ours,18,,,5452.653,660008,2982.644,818760,2982.284,821720,2982.433,825192,2982.330,825708,2982.381,826764,2982.414,823628,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,18,,,2440.352,164236,2380.042,174436,2380.218,174520,2380.028,174532,2379.805,174532,2379.849,174832,2379.988,174570,ok,,
query,tpch1,5,"1,2,3,4,5",ours,22,,,332.218,56692,331.857,56368,331.786,57052,331.755,57052,331.719,58076,331.776,58076,331.779,57324,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,22,,,331.710,49852,331.702,52104,331.585,52300,331.617,52816,331.537,52820,331.561,53336,331.600,52675,ok,,
setup,tpch1,10,"1,2,3,4,5,10,11,12,13,14",ours,__setup__,89776.098,316863442,,,,,,,,,,,,,,,ok,,
setup,tpch1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,__setup__,31255.015,796368896,,,,,,,,,,,,,,,ok,,
query,tpch1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,,,4489.033,755796,,,,,,,,,,,0.000,0,error,db_error,cursor already closed
