baseline,K,query_id,trial_type,trial_idx,elapsed_ms,mem_peak_mb,mem_delta_mb,status,error_type,error_msg,timeout_ms,eval_ms,artifact_load_ms,artifact_parse_ms,stamp_ms,bin_ms,local_sat_ms,prop_ms,prop_iters,decode_ms,ctid_map_ms,filter_ms,rows_seen,rows_passed,policy_total_ms
rls_with_index,15,1,hot,5,20.216,16.695,0.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,cold,0,20.187,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,1,20.152,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,2,20.167,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,3,20.177,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,4,20.015,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,5,20.176,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,cold,0,60018.646,110.430,94.172,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,cold,0,20.317,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,1,20.172,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,2,20.172,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,3,20.163,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,4,20.131,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,1,hot,5,20.123,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,cold,0,20.207,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,1,20.247,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,2,20.135,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,3,20.187,16.695,0.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,4,20.138,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,2,hot,5,20.113,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,cold,0,20.177,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,1,20.170,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,2,20.217,15.602,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,3,20.196,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,4,20.148,16.258,0.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,3,hot,5,20.124,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,cold,0,20.118,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,1,20.239,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,2,20.172,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,3,20.124,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,4,20.036,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,4,hot,5,20.133,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,cold,0,60.564,44.914,28.875,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,1,60.721,45.570,29.312,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,2,60.790,48.414,32.156,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,3,60.628,47.539,31.281,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,4,60.582,47.102,30.625,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,5,hot,5,60.816,45.570,29.094,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,cold,0,81.005,61.977,45.500,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,1,60.823,44.258,27.781,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,2,80.872,60.664,44.188,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,3,60.887,42.508,26.250,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,4,80.948,61.102,44.844,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,6,hot,5,60.709,44.477,28.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,cold,0,20.320,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,1,20.172,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,2,20.177,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,3,20.250,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,4,20.126,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,7,hot,5,20.187,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,cold,0,80.970,58.477,42.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,1,81.067,57.164,40.906,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,2,80.990,58.258,42.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,3,80.895,57.820,41.781,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,4,80.814,58.039,41.562,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,15,8,hot,5,80.978,57.164,40.906,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,1,cold,0,40.250,39.328,16.289,ok,,,60000,0.286,2.879,2.728,2.913,0.253,2.558,0.000,0,0.000,0.320,0.987,15000,0,20.245
ours,15,1,hot,1,40.420,39.594,16.773,ok,,,60000,0.183,1.994,2.440,2.873,0.274,2.436,0.000,0,0.000,0.303,0.868,15000,0,19.374
ours,15,1,hot,2,40.285,39.020,16.418,ok,,,60000,0.215,2.194,3.053,3.379,0.301,2.906,0.000,0,0.000,0.370,1.024,15000,0,23.068
ours,15,1,hot,3,40.207,39.285,16.684,ok,,,60000,0.188,1.870,2.706,2.824,0.249,2.437,0.000,0,0.000,0.315,0.873,15000,0,19.594
ours,15,1,hot,4,40.595,39.348,16.309,ok,,,60000,0.282,3.125,2.717,2.863,0.256,2.462,0.000,0,0.000,0.308,0.875,15000,0,19.789
ours,15,1,hot,5,40.428,39.594,16.773,ok,,,60000,0.193,1.969,2.714,2.804,0.248,2.435,0.000,0,0.000,0.315,0.876,15000,0,19.645
ours,15,2,cold,0,40.314,39.531,16.711,ok,,,60000,0.185,1.835,2.640,2.859,0.261,2.413,0.000,0,0.000,0.299,0.863,3028,0,19.377
ours,15,2,hot,1,40.548,39.664,16.844,ok,,,60000,0.182,1.891,2.668,2.817,0.278,2.455,0.000,0,0.000,0.311,0.861,3028,0,19.428
ours,15,2,hot,2,40.353,39.621,16.801,ok,,,60000,0.190,1.834,2.729,2.946,0.265,2.456,0.000,0,0.000,0.307,0.878,3028,0,20.048
ours,15,2,hot,3,40.275,39.594,16.773,ok,,,60000,0.189,1.854,2.447,2.869,0.260,2.454,0.000,0,0.000,0.294,0.878,3028,0,19.316
ours,15,2,hot,4,40.358,39.070,16.469,ok,,,60000,0.242,2.300,3.193,3.394,0.316,2.922,0.000,0,0.000,0.364,1.093,3028,0,23.516
ours,15,2,hot,5,40.314,39.188,16.148,ok,,,60000,0.282,3.092,3.484,3.479,0.319,2.931,0.000,0,0.000,0.360,1.030,3028,0,24.468
ours,15,3,cold,0,202.270,55.602,32.562,ok,,,60000,0.406,6.827,4.150,8.282,2.521,1.812,110.625,4,17.613,4.780,11.437,150000,0,164.913
ours,15,3,hot,1,202.450,55.770,33.168,ok,,,60000,0.216,6.752,4.294,8.305,2.513,1.804,111.050,4,17.530,4.772,11.475,150000,0,165.356
ours,15,3,hot,2,202.317,51.375,28.555,ok,,,60000,0.276,7.357,4.412,8.475,2.470,1.810,116.751,4,17.728,4.779,11.425,150000,0,171.592
ours,15,3,hot,3,202.509,53.078,30.039,ok,,,60000,0.340,10.254,4.285,8.316,2.442,1.802,111.397,4,17.528,4.846,11.479,150000,0,165.877
ours,15,3,hot,4,202.296,56.531,33.711,ok,,,60000,0.217,6.827,4.190,8.216,2.450,1.787,109.843,4,17.672,4.721,11.485,150000,0,164.310
ours,15,3,hot,5,201.069,55.578,32.758,ok,,,60000,0.221,6.911,4.160,8.299,2.467,1.814,111.342,4,17.644,4.916,11.551,150000,0,165.726
ours,15,4,cold,0,201.239,54.891,31.852,ok,,,60000,0.339,9.584,4.046,8.392,2.456,1.804,110.800,4,17.295,4.822,17.162,146151,0,164.620
ours,15,4,hot,1,222.546,70.430,47.609,ok,,,60000,0.268,7.350,4.433,8.632,2.509,1.809,116.926,4,17.468,5.129,17.243,146151,0,171.755
ours,15,4,hot,2,202.310,56.230,33.410,ok,,,60000,0.238,6.849,4.308,8.373,2.478,1.770,113.029,4,17.432,5.053,17.368,146151,0,167.357
ours,15,4,hot,3,202.519,57.402,34.582,ok,,,60000,0.235,6.771,4.166,8.367,2.417,1.768,110.362,4,17.366,4.950,17.258,146151,0,164.406
ours,15,4,hot,4,222.606,73.199,50.160,ok,,,60000,0.227,6.814,4.347,8.553,2.533,1.791,115.334,4,17.424,4.969,17.204,146151,0,170.095
ours,15,4,hot,5,222.672,67.961,44.922,ok,,,60000,0.341,11.367,4.543,8.393,2.433,1.778,114.584,4,17.368,5.001,17.367,146151,0,169.152
ours,15,5,cold,0,2276.938,142.562,119.523,ok,,,60000,0.453,43.934,24.334,8.351,2.346,2.287,2016.404,4,17.599,23.910,71.792,296091,0,2098.983
ours,15,5,hot,1,2207.440,122.602,99.781,ok,,,60000,0.293,42.030,21.851,8.352,2.274,2.254,1968.757,4,17.599,23.308,71.241,296091,0,2048.839
ours,15,5,hot,2,2185.520,124.293,101.473,ok,,,60000,0.291,42.850,20.792,8.425,2.399,2.333,1939.843,4,17.475,26.386,75.511,296091,0,2019.390
ours,15,5,hot,3,2206.941,120.598,97.996,ok,,,60000,0.313,41.364,23.561,8.342,2.298,2.278,1970.568,4,17.469,23.657,72.171,296091,0,2052.519
ours,15,5,hot,4,2179.866,128.633,105.812,ok,,,60000,0.295,41.651,21.044,8.314,2.282,2.304,1938.453,4,17.467,23.503,71.905,296091,0,2017.790
ours,15,5,hot,5,2205.606,123.492,101.109,ok,,,60000,0.319,41.925,21.741,8.286,2.267,2.284,1966.416,4,17.865,23.720,71.540,296091,0,2046.981
ours,15,6,cold,0,2202.885,143.039,120.438,ok,,,60000,0.300,41.350,20.946,8.221,2.268,2.309,1945.885,4,17.419,23.792,76.501,171942,0,2024.762
ours,15,6,hot,1,2187.535,134.891,112.070,ok,,,60000,0.306,41.803,20.681,8.346,2.276,2.272,1937.328,4,17.537,23.396,77.101,171942,0,2016.257
ours,15,6,hot,2,2185.883,132.098,109.277,ok,,,60000,0.292,41.545,21.050,8.228,2.275,2.280,1939.300,4,17.506,23.303,76.325,171942,0,2018.528
ours,15,6,hot,3,2244.919,123.109,100.289,ok,,,60000,0.287,42.080,24.560,8.456,2.354,2.353,1998.591,4,17.466,24.282,77.395,171942,0,2082.472
ours,15,6,hot,4,2206.720,143.809,120.988,ok,,,60000,0.289,42.816,21.068,8.411,2.309,2.327,1949.108,4,17.625,23.741,75.544,171942,0,2028.815
ours,15,6,hot,5,2246.325,134.168,111.785,ok,,,60000,0.360,42.340,24.195,8.289,2.312,2.296,1986.214,4,17.501,24.177,84.805,171942,0,2068.608
ours,15,7,cold,0,202.368,53.152,30.113,ok,,,60000,0.355,7.280,4.102,8.285,2.365,1.828,113.781,4,17.521,5.397,1.108,15000,0,167.845
ours,15,7,hot,1,202.570,51.473,28.652,ok,,,60000,0.210,6.848,4.836,8.978,2.578,2.014,119.687,4,19.121,6.041,1.220,15000,0,179.129
ours,15,7,hot,2,202.723,50.980,28.598,ok,,,60000,0.232,7.329,4.939,10.278,2.864,2.043,122.943,4,18.233,5.547,1.149,15000,0,183.230
ours,15,7,hot,3,202.404,51.695,28.875,ok,,,60000,0.254,7.302,4.687,8.484,2.462,1.833,119.074,4,17.712,5.595,1.128,15000,0,174.106
ours,15,7,hot,4,202.360,53.926,31.105,ok,,,60000,0.229,6.801,4.421,8.392,2.459,1.774,114.197,4,17.643,5.450,1.119,15000,0,168.902
ours,15,7,hot,5,202.030,51.473,28.652,ok,,,60000,0.264,7.586,4.727,8.432,2.453,1.834,119.534,4,17.896,5.523,1.132,15000,0,175.235
ours,15,8,cold,0,20.245,22.602,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,1,20.129,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,2,20.129,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,3,20.133,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,4,20.257,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,15,8,hot,5,20.132,22.820,0.000,error,db_error,ERROR:  could not devise a query plan for the given query,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,cold,0,20.126,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,1,20.173,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,2,20.368,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,3,20.186,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,4,20.263,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,1,hot,5,20.167,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,cold,0,20.165,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,1,20.128,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,2,20.134,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,3,20.114,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,4,20.168,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,2,hot,5,20.299,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,1,60006.240,111.484,95.008,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,cold,0,60019.083,109.160,92.902,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,2,60017.101,111.406,94.492,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,1,60016.894,109.113,93.293,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,3,60003.546,110.754,94.934,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,2,60011.005,109.461,92.984,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,4,60014.250,110.922,94.445,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,3,60008.777,109.266,93.008,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,5,60004.994,111.152,94.895,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,4,60002.435,109.082,92.672,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,cold,0,60009.136,120.543,104.723,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,3,hot,5,60016.586,109.285,92.809,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,1,60010.446,120.875,104.617,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,cold,0,60015.796,119.684,103.426,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,2,60006.760,120.883,104.625,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,1,60011.630,119.609,103.352,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,3,60019.756,121.312,104.836,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,2,60011.966,119.031,102.773,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,4,60010.123,120.961,105.141,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,3,60012.121,119.305,103.047,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,5,60020.579,121.062,104.805,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,cold,0,2083.204,175.637,159.816,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,1,2045.800,176.637,160.160,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,2,2044.070,177.152,160.676,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,3,2127.202,177.023,160.766,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,4,2071.885,177.535,161.059,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,5,2103.675,177.945,161.469,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,cold,0,2034.437,177.770,161.512,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,1,2064.980,178.699,162.223,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,2,2061.392,178.449,162.191,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,3,2038.700,178.586,162.328,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,4,2062.013,178.375,161.898,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,5,2044.970,179.602,163.344,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,cold,0,20.257,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,1,20.363,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,2,20.352,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,3,20.159,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,4,20.128,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,5,20.129,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
