row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,16,,,30.554,17000,30.373,22148,,,,,,,,,30.373,22148,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,17,,,151.189,43748,30.568,52960,,,,,,,,,30.568,52960,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,17,,,30.574,17000,30.392,33472,,,,,,,,,30.392,33472,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,18,,,181.251,50464,60.682,60192,,,,,,,,,60.682,60192,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,18,,,30.584,17000,30.376,33448,,,,,,,,,30.376,33448,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,19,,,151.225,43896,30.541,52688,,,,,,,,,30.541,52688,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,19,,,30.572,17000,30.362,32900,,,,,,,,,30.362,32900,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,21,,,211.361,52720,90.763,58864,,,,,,,,,90.763,58864,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,21,,,60.681,33388,60.520,34804,,,,,,,,,60.520,34804,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,22,,,30.826,24324,30.549,29984,,,,,,,,,30.549,29984,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,22,,,30.528,17000,30.367,22696,,,,,,,,,30.367,22696,ok,,
setup,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,__setup__,1904.689,3200819,,,,,,,,,,,,,,,ok,,
