db,baseline,query_id,policy_set_name,policy_ids,num_policies,query_complexity,policy_complexity,cold_ms,hot_ms,correctness,baseline_rows,rls_index_rows,mem_overhead_kb,status,error_type,error_msg,pre_run_memory_building_ms
postgres,view_based,17,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,5,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,view_based,18,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,87,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,view_based,19,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,28,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,view_based,20,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,14,41,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,view_based,21,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,17,37,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,view_based,22,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,72,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,1,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,4,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,2,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,15,8,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,3,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,8,58,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,4,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,55,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,5,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,12,58,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,6,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,6,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,7,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,15,8,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,8,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,15,4,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,9,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,11,4,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,10,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,58,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,11,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,8,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,12,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,11,40,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,13,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,6,72,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,14,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,4,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,15,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,8,37,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,16,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,10,16,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,17,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,5,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,18,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,87,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,19,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,28,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,20,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,14,41,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,21,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,17,37,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls,22,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,72,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,1,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,4,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,2,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,15,8,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,3,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,8,58,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,4,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,55,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,5,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,12,58,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,6,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,6,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,7,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,15,8,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,8,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,15,4,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,9,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,11,4,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,10,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,58,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,11,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,8,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,12,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,11,40,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,13,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,6,72,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,14,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,4,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,15,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,8,37,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,16,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,10,16,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,17,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,5,29,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
postgres,rls_index,18,5-15_U_25-30,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",17,9,87,,,UNKNOWN,,,,0,setup_error,"db_hygiene_failed: [pg_hygiene] connecting db=postgres [pg_hygiene] FAIL connect db=postgres err=connection to server at ""localhost"" (127.0.0.1), port 5432 failed: Connection refused 	Is the server running on that host and accepting TCP/IP connections?",0.000
